respondent_id,contact_date,channel,action_type,time_to_response_hours
R586,2024-07-03,LinkedIn,sent,
R586,2024-08-07,Phone,sent,
R587,2024-03-11,Email,sent,
R587,2024-12-07,Email,replied,42
R587,2024-06-02,Email,opened,
R588,2024-09-01,Phone,sent,
R588,2024-05-19,Phone,sent,
R588,2024-03-11,Phone,replied,48
R588,2024-02-15,Phone,sent,
R588,2024-02-16,Phone,sent,
R588,2024-03-19,LinkedIn,no_response,
R589,2024-05-28,LinkedIn,opened,
R589,2024-05-09,LinkedIn,sent,
R589,2024-05-06,Email,sent,
R590,2024-12-30,Phone,replied,18
R590,2024-04-28,LinkedIn,replied,63
R590,2024-12-22,Phone,sent,
R591,2024-09-18,LinkedIn,sent,
R591,2024-08-31,LinkedIn,sent,
R591,2024-04-12,LinkedIn,opened,
R592,2024-02-06,Email,no_response,
R592,2024-05-21,Email,sent,
R592,2024-02-06,LinkedIn,replied,11
R592,2024-01-08,Email,declined,
R593,2024-08-18,LinkedIn,no_response,
R593,2024-11-28,LinkedIn,replied,24
R593,2024-10-22,LinkedIn,opened,
R593,2024-04-16,Email,sent,
R594,2024-12-13,LinkedIn,clicked,
R594,2024-01-18,Email,no_response,
R594,2024-11-08,Email,sent,
R594,2024-03-23,Email,no_response,
R594,2024-10-14,Email,sent,
R594,2024-07-12,Email,sent,
R595,2024-08-02,Phone,sent,
R595,2024-10-07,LinkedIn,replied,61
R595,2024-08-07,Phone,opened,
R595,2024-10-15,Phone,sent,
R595,2024-12-09,Phone,replied,64
R595,2024-07-12,Phone,declined,
R595,2024-06-06,Phone,no_response,
R595,2024-04-13,Phone,sent,
R596,2024-02-03,LinkedIn,sent,
R596,2024-04-11,Phone,opened,
R596,2024-05-06,LinkedIn,declined,
R597,2024-08-01,LinkedIn,clicked,
R597,2024-11-20,LinkedIn,opened,
R597,2024-10-22,LinkedIn,declined,
R598,2024-06-27,Email,sent,
R598,2024-03-20,Email,clicked,
R598,2024-05-20,Phone,sent,
R598,2024-01-31,Phone,sent,
R598,2024-03-03,Email,sent,
R599,2024-02-17,Email,declined,
R599,2024-03-27,Email,replied,36
R599,2024-10-30,Email,sent,
R599,2024-03-01,Email,sent,
R599,2024-11-29,LinkedIn,sent,
R599,2024-09-30,Email,replied,53
R599,2024-10-10,Email,clicked,
R600,2024-03-20,LinkedIn,replied,47
R600,2024-06-28,LinkedIn,no_response,
R600,2024-09-28,LinkedIn,sent,
R601,2024-03-17,Email,sent,
R601,2024-08-08,LinkedIn,opened,
R601,2024-10-08,Email,sent,
R601,2024-01-28,Email,sent,
R601,2024-12-26,Email,sent,
R601,2024-03-17,Email,clicked,
R602,2024-06-12,Phone,opened,
R602,2024-01-09,Email,sent,
R602,2024-06-23,Email,opened,
R602,2024-11-02,Email,sent,
R603,2024-03-16,LinkedIn,declined,
R603,2024-09-01,Phone,scheduled,
R603,2024-05-01,LinkedIn,sent,
R603,2024-07-03,LinkedIn,opened,
R603,2024-02-01,LinkedIn,opened,
R603,2024-09-06,LinkedIn,sent,
R604,2024-02-26,Email,sent,
R604,2024-11-05,LinkedIn,replied,52
R604,2024-05-23,Email,sent,
R604,2024-11-13,Email,opened,
R604,2024-03-24,LinkedIn,no_response,
R604,2024-02-25,Email,sent,
R604,2024-10-05,Phone,sent,
R605,2024-09-29,Phone,replied,57
R605,2024-06-14,LinkedIn,sent,
R605,2024-06-06,Email,clicked,
R606,2024-09-05,Email,scheduled,
R606,2024-07-04,Email,declined,
R606,2024-03-18,Email,replied,23
R607,2024-01-22,Email,replied,59
R607,2024-04-17,LinkedIn,declined,
R607,2024-09-29,Email,replied,69
R608,2024-09-08,Email,replied,56
R608,2024-01-15,Phone,replied,42
R608,2024-10-30,Phone,replied,18
R608,2024-06-08,Phone,sent,
R608,2024-07-23,Email,no_response,
R608,2024-04-22,Phone,sent,
R608,2024-06-16,LinkedIn,sent,
R608,2024-12-18,LinkedIn,sent,
R609,2024-09-09,Email,replied,71
R609,2024-07-04,Email,sent,
R609,2024-12-12,Phone,scheduled,
R610,2024-08-14,LinkedIn,opened,
R610,2024-01-16,Phone,sent,
R610,2024-06-04,Email,opened,
R610,2024-12-19,Email,clicked,
R610,2024-04-20,LinkedIn,no_response,
R610,2024-01-01,Email,sent,
R610,2024-02-10,Email,sent,
R610,2024-02-17,LinkedIn,clicked,
R611,2024-04-17,Email,sent,
R611,2024-06-09,Phone,sent,
R611,2024-06-09,Email,sent,
R611,2024-12-24,Email,clicked,
R611,2024-05-07,LinkedIn,sent,
R611,2024-07-28,Phone,opened,
R611,2024-05-30,Email,replied,33
R611,2024-09-11,LinkedIn,declined,
R612,2024-08-05,LinkedIn,sent,
R612,2024-01-30,LinkedIn,opened,
R612,2024-02-14,Phone,sent,
R612,2024-03-20,LinkedIn,sent,
R613,2024-02-08,Email,sent,
R613,2024-08-27,Email,sent,
R613,2024-02-14,LinkedIn,opened,
R613,2024-03-18,Email,replied,3
R613,2024-12-02,Email,replied,28
R613,2024-12-14,Email,sent,
R613,2024-10-14,Email,opened,
R613,2024-10-06,Email,sent,
R614,2024-04-25,Email,declined,
R614,2024-09-25,LinkedIn,sent,
R614,2024-11-30,LinkedIn,replied,1
R614,2024-11-07,LinkedIn,replied,63
R614,2024-02-22,LinkedIn,sent,
R614,2024-03-08,LinkedIn,replied,47
R614,2024-06-30,LinkedIn,declined,
R615,2024-02-03,Email,opened,
R615,2024-10-10,Email,opened,
R615,2024-11-01,Email,clicked,
R615,2024-09-05,Email,no_response,
R615,2024-04-20,Email,declined,
R615,2024-04-03,Email,opened,
R616,2024-06-27,Email,replied,37
R616,2024-02-16,Email,replied,48
R616,2024-10-08,LinkedIn,sent,
R616,2024-12-05,Email,sent,
R616,2024-12-27,Email,no_response,
R617,2024-04-01,Email,replied,19
R617,2024-07-30,Email,sent,
R617,2024-03-15,Phone,sent,
R617,2024-07-20,Email,sent,
R618,2024-10-23,Email,declined,
R618,2024-11-03,Phone,replied,14
R618,2024-07-29,Email,opened,
R618,2024-12-03,Phone,sent,
R618,2024-05-13,Phone,replied,67
R619,2024-11-25,Phone,sent,
R619,2024-03-06,LinkedIn,replied,65
R619,2024-10-06,LinkedIn,opened,
R619,2024-01-28,Email,clicked,
R619,2024-04-26,Phone,opened,
R619,2024-11-12,Phone,scheduled,
R619,2024-11-20,LinkedIn,replied,26
R619,2024-04-23,Email,replied,10
R620,2024-03-15,LinkedIn,no_response,
R620,2024-07-20,LinkedIn,sent,
R620,2024-02-28,Email,sent,
R620,2024-01-15,Email,opened,
R621,2024-08-18,Email,replied,70
R621,2024-04-14,LinkedIn,opened,
R621,2024-06-13,LinkedIn,replied,43
R621,2024-07-17,LinkedIn,replied,70
R621,2024-12-19,LinkedIn,opened,
R621,2024-02-04,Phone,no_response,
R622,2024-06-10,Email,replied,72
R622,2024-09-01,Phone,no_response,
R622,2024-10-13,Phone,clicked,
R623,2024-01-19,Email,no_response,
R623,2024-10-06,Email,sent,
R623,2024-12-05,Email,opened,
R623,2024-12-13,Email,sent,
R623,2024-06-30,LinkedIn,sent,
R624,2024-05-26,Phone,replied,59
R624,2024-06-24,LinkedIn,declined,
R624,2024-06-11,LinkedIn,sent,
R624,2024-06-23,Email,opened,
R625,2024-02-16,LinkedIn,replied,3
R625,2024-09-12,Email,no_response,
R625,2024-06-22,Email,sent,
R626,2024-04-12,LinkedIn,replied,5
R626,2024-04-30,LinkedIn,sent,
R626,2024-12-15,LinkedIn,no_response,
R627,2024-05-24,Email,no_response,
R627,2024-02-11,LinkedIn,replied,37
R627,2024-01-29,LinkedIn,replied,52
R628,2024-09-29,Phone,sent,
R628,2024-01-14,Phone,declined,
R628,2024-11-01,LinkedIn,opened,
R629,2024-11-08,LinkedIn,opened,
R629,2024-07-07,LinkedIn,opened,
R629,2024-12-25,LinkedIn,sent,
R629,2024-10-21,LinkedIn,opened,
R629,2024-07-01,LinkedIn,sent,
R629,2024-12-17,LinkedIn,opened,
R629,2024-02-05,LinkedIn,declined,
R629,2024-02-06,LinkedIn,sent,
R630,2024-01-14,Email,replied,66
R630,2024-05-02,Phone,sent,
R630,2024-03-23,Email,opened,
R630,2024-06-07,Email,opened,
R630,2024-11-24,Email,sent,
R630,2024-04-11,Email,sent,
R631,2024-12-02,Phone,replied,63
R631,2024-03-23,Email,clicked,
R631,2024-02-13,Email,opened,
R631,2024-03-08,Phone,opened,
R631,2024-02-17,Email,replied,7
R632,2024-02-26,Phone,sent,
R632,2024-03-15,Email,no_response,
R632,2024-01-22,Email,sent,
R632,2024-05-11,Email,opened,
R632,2024-10-28,Email,sent,
R632,2024-09-23,Email,no_response,
R633,2024-10-13,Email,scheduled,
R633,2024-04-29,Email,opened,
R633,2024-09-02,Email,sent,
R634,2024-02-25,LinkedIn,opened,
R634,2024-02-07,LinkedIn,sent,
R634,2024-09-01,LinkedIn,sent,
R635,2024-01-21,LinkedIn,no_response,
R635,2024-04-19,LinkedIn,declined,
R635,2024-04-03,LinkedIn,sent,
R636,2024-05-15,LinkedIn,replied,53
R636,2024-08-18,Phone,replied,6
R636,2024-01-08,Phone,opened,
R636,2024-11-23,LinkedIn,opened,
R636,2024-10-16,Email,replied,7
R636,2024-09-07,Phone,opened,
R636,2024-12-26,Email,opened,
R637,2024-03-27,Email,declined,
R637,2024-07-22,Phone,sent,
R637,2024-08-06,Email,no_response,
R638,2024-08-28,LinkedIn,opened,
R638,2024-11-15,Email,opened,
R638,2024-09-14,LinkedIn,sent,
R639,2024-04-18,LinkedIn,sent,
R639,2024-09-12,LinkedIn,opened,
R639,2024-10-08,LinkedIn,opened,
R639,2024-08-07,LinkedIn,replied,44
R639,2024-03-23,LinkedIn,sent,
R639,2024-04-16,LinkedIn,sent,
R640,2024-03-09,Email,opened,
R640,2024-04-06,LinkedIn,opened,
R640,2024-07-30,LinkedIn,sent,
R640,2024-10-12,Phone,sent,
R641,2024-08-24,Email,replied,18
R641,2024-01-08,Email,sent,
R641,2024-10-20,LinkedIn,replied,54
R641,2024-07-07,Phone,opened,
R641,2024-03-21,Email,declined,
R642,2024-04-17,LinkedIn,sent,
R642,2024-11-16,LinkedIn,no_response,
R642,2024-03-07,Email,sent,
R643,2024-06-22,Email,opened,
R643,2024-12-11,LinkedIn,sent,
R643,2024-12-16,Phone,replied,29
R643,2024-11-23,Email,replied,25
R643,2024-02-12,Email,sent,
R643,2024-07-05,Email,sent,
R644,2024-10-28,Phone,declined,
R644,2024-07-18,Phone,no_response,
R644,2024-02-08,Phone,opened,
R645,2024-08-07,Email,replied,63
R645,2024-11-02,LinkedIn,sent,
R645,2024-01-04,LinkedIn,sent,
R645,2024-04-30,LinkedIn,sent,
R645,2024-12-01,LinkedIn,declined,
R645,2024-03-17,Email,opened,
R645,2024-06-27,Email,sent,
R646,2024-05-12,Phone,sent,
R646,2024-11-06,Email,opened,
R646,2024-08-16,LinkedIn,sent,
R647,2024-10-02,Phone,sent,
R647,2024-05-31,Phone,replied,68
R647,2024-06-12,Phone,sent,
R648,2024-10-16,Phone,sent,
R648,2024-04-18,Email,clicked,
R648,2024-05-05,Email,no_response,
R649,2024-08-27,Phone,declined,
R649,2024-11-05,Phone,sent,
R649,2024-12-10,Phone,replied,13
R650,2024-05-25,LinkedIn,opened,
R650,2024-09-08,Phone,sent,
R650,2024-07-01,Email,scheduled,
R650,2024-11-04,Email,no_response,
R650,2024-11-01,Email,clicked,
R650,2024-03-12,Email,replied,32
R651,2024-08-06,Phone,opened,
R651,2024-07-25,Phone,no_response,
R651,2024-06-21,Phone,opened,
R651,2024-05-20,Phone,sent,
R651,2024-09-28,LinkedIn,opened,
R651,2024-08-01,Phone,sent,
R651,2024-09-25,Phone,sent,
R652,2024-01-20,LinkedIn,declined,
R652,2024-03-06,LinkedIn,clicked,
R652,2024-10-29,Phone,sent,
R652,2024-05-26,Email,sent,
R652,2024-06-13,LinkedIn,sent,
R652,2024-11-05,Phone,no_response,
R652,2024-01-06,Email,sent,
R652,2024-01-14,LinkedIn,clicked,
R653,2024-05-11,Phone,scheduled,
R653,2024-12-07,Phone,opened,
R653,2024-08-30,Phone,sent,
R654,2024-08-18,LinkedIn,sent,
R654,2024-08-15,LinkedIn,no_response,
R654,2024-06-10,Phone,declined,
R655,2024-10-09,Email,no_response,
R655,2024-09-19,Phone,no_response,
R655,2024-05-10,Email,sent,
R656,2024-08-12,LinkedIn,sent,
R656,2024-09-14,Email,no_response,
R656,2024-08-21,LinkedIn,no_response,
R657,2024-12-01,Email,clicked,
R657,2024-11-11,Email,opened,
R657,2024-01-24,Email,sent,
R657,2024-09-27,LinkedIn,sent,
R658,2024-04-04,LinkedIn,opened,
R658,2024-05-21,LinkedIn,no_response,
R658,2024-06-30,LinkedIn,sent,
R659,2024-07-24,Phone,sent,
R659,2024-03-21,LinkedIn,sent,
R659,2024-09-30,Email,sent,
R659,2024-10-02,Email,opened,
R660,2024-07-26,Phone,replied,27
R660,2024-10-22,Email,replied,51
R660,2024-02-08,LinkedIn,replied,34
R661,2024-10-14,Phone,opened,
R661,2024-05-03,Email,opened,
R661,2024-12-29,Email,replied,28
R662,2024-10-09,Email,sent,
R662,2024-12-31,Email,replied,72
R662,2024-06-28,Email,declined,
R662,2024-04-06,Email,sent,
R662,2024-07-09,Email,opened,
R663,2024-03-14,Email,sent,
R663,2024-09-29,Email,sent,
R663,2024-02-18,Email,sent,
R663,2024-12-02,Phone,replied,30
R663,2024-07-28,Email,declined,
R664,2024-04-25,Email,sent,
R664,2024-01-23,Email,sent,
R664,2024-04-07,Email,opened,
R664,2024-11-23,Email,sent,
R664,2024-11-08,Email,opened,
R664,2024-07-08,Email,clicked,
R665,2024-06-30,LinkedIn,opened,
R665,2024-05-27,Email,sent,
R665,2024-12-07,Email,opened,
R666,2024-01-23,Email,sent,
R666,2024-04-14,Email,sent,
R666,2024-06-11,Email,sent,
R666,2024-03-07,Email,sent,
R667,2024-10-16,Email,replied,9
R667,2024-10-15,Phone,scheduled,
R667,2024-02-15,Email,clicked,
R668,2024-03-21,Email,opened,
R668,2024-05-26,Email,sent,
R668,2024-08-09,Email,sent,
R669,2024-12-08,LinkedIn,replied,13
R669,2024-01-15,LinkedIn,opened,
R669,2024-04-30,LinkedIn,clicked,
R669,2024-03-18,LinkedIn,sent,
R669,2024-11-17,Phone,replied,64
R669,2024-10-21,LinkedIn,replied,38
R670,2024-08-28,Phone,sent,
R670,2024-01-18,Phone,scheduled,
R670,2024-09-12,Phone,sent,
R670,2024-10-03,Phone,opened,
R670,2024-01-27,Phone,sent,
R670,2024-01-02,Phone,sent,
R670,2024-12-18,Email,sent,
R670,2024-10-21,Phone,replied,22
R671,2024-11-07,Email,no_response,
R671,2024-12-28,Email,sent,
R671,2024-08-26,Email,opened,
R671,2024-01-13,Email,sent,
R671,2024-07-02,Email,sent,
R672,2024-07-12,LinkedIn,no_response,
R672,2024-02-25,LinkedIn,sent,
R672,2024-08-17,LinkedIn,opened,
R672,2024-01-28,Phone,sent,
R672,2024-11-15,LinkedIn,sent,
R672,2024-03-11,Email,sent,
R673,2024-07-28,LinkedIn,replied,31
R673,2024-07-02,LinkedIn,declined,
R673,2024-12-21,LinkedIn,sent,
R674,2024-02-10,Email,replied,42
R674,2024-09-16,Email,replied,62
R674,2024-12-09,Email,sent,
R675,2024-03-24,LinkedIn,sent,
R675,2024-02-15,LinkedIn,sent,
R675,2024-06-07,Email,sent,
R675,2024-12-09,Phone,opened,
R675,2024-01-07,Email,sent,
R676,2024-11-28,Phone,sent,
R676,2024-05-15,LinkedIn,sent,
R676,2024-07-01,LinkedIn,sent,
R676,2024-07-15,Email,opened,
R676,2024-06-20,Email,clicked,
R676,2024-12-14,Email,sent,
R677,2024-10-02,Phone,opened,
R677,2024-03-18,Phone,sent,
R677,2024-06-26,LinkedIn,replied,64
R677,2024-01-27,Phone,sent,
R677,2024-04-29,LinkedIn,sent,
R678,2024-10-07,LinkedIn,sent,
R678,2024-11-03,Email,sent,
R678,2024-07-14,Email,sent,
R678,2024-10-03,Email,clicked,
R679,2024-01-18,LinkedIn,replied,9
R679,2024-10-21,LinkedIn,sent,
R679,2024-09-27,LinkedIn,clicked,
R679,2024-02-22,LinkedIn,no_response,
R679,2024-10-20,Email,opened,
R680,2024-02-21,LinkedIn,sent,
R680,2024-08-03,LinkedIn,sent,
R680,2024-03-12,LinkedIn,no_response,
R680,2024-01-28,LinkedIn,no_response,
R680,2024-09-08,LinkedIn,sent,
R681,2024-02-04,Email,sent,
R681,2024-07-19,Email,replied,44
R681,2024-09-05,Email,opened,
R682,2024-04-08,Email,declined,
R682,2024-11-03,Email,sent,
R682,2024-05-19,Email,replied,63
R682,2024-03-23,Email,declined,
R683,2024-02-17,Phone,sent,
R683,2024-10-04,Phone,opened,
R683,2024-09-04,Email,sent,
R683,2024-06-25,LinkedIn,sent,
R683,2024-02-21,Email,clicked,
R683,2024-03-19,LinkedIn,sent,
R684,2024-11-17,Phone,declined,
R684,2024-03-04,Email,sent,
R684,2024-01-08,LinkedIn,no_response,
R685,2024-08-01,LinkedIn,sent,
R685,2024-01-25,LinkedIn,declined,
R685,2024-09-12,LinkedIn,sent,
R685,2024-08-30,Phone,sent,
R686,2024-07-16,Phone,opened,
R686,2024-04-03,Phone,sent,
R686,2024-07-25,Phone,sent,
R686,2024-01-15,Phone,sent,
R686,2024-06-26,Email,replied,40
R686,2024-03-15,Phone,sent,
R687,2024-04-13,Phone,declined,
R687,2024-10-20,LinkedIn,opened,
R687,2024-06-16,LinkedIn,sent,
R687,2024-04-24,Email,opened,
R687,2024-02-08,LinkedIn,no_response,
R687,2024-12-29,Phone,opened,
R687,2024-09-29,LinkedIn,no_response,
R687,2024-05-14,LinkedIn,sent,
R688,2024-08-19,LinkedIn,opened,
R688,2024-02-08,LinkedIn,sent,
R688,2024-10-17,LinkedIn,sent,
R688,2024-11-02,LinkedIn,opened,
R689,2024-02-16,LinkedIn,opened,
R689,2024-02-05,LinkedIn,sent,
R689,2024-11-15,LinkedIn,sent,
R690,2024-04-04,Email,opened,
R690,2024-12-26,Phone,opened,
R690,2024-01-13,Phone,sent,
R690,2024-05-25,LinkedIn,sent,
R690,2024-03-05,Phone,declined,
R691,2024-08-15,Phone,no_response,
R691,2024-08-29,Email,sent,
R691,2024-01-08,Email,sent,
R691,2024-10-30,LinkedIn,sent,
R691,2024-12-06,Email,no_response,
R692,2024-02-12,Email,declined,
R692,2024-08-31,Phone,sent,
R692,2024-06-29,LinkedIn,no_response,
R692,2024-03-25,Phone,sent,
R692,2024-06-03,Email,sent,
R692,2024-10-01,Email,replied,41
R692,2024-01-23,Email,no_response,
R693,2024-04-24,Email,declined,
R693,2024-11-01,LinkedIn,opened,
R693,2024-10-25,Email,sent,
R693,2024-04-08,Email,no_response,
R693,2024-04-13,Email,clicked,
R694,2024-02-20,Phone,sent,
R694,2024-12-27,LinkedIn,opened,
R694,2024-04-21,Phone,no_response,
R694,2024-08-31,Phone,replied,72
R694,2024-06-17,Phone,clicked,
R694,2024-03-12,Phone,scheduled,
R694,2024-05-18,Phone,sent,
R695,2024-12-01,Phone,opened,
R695,2024-08-18,Email,clicked,
R695,2024-08-26,Phone,sent,
R695,2024-09-09,LinkedIn,no_response,
R695,2024-02-18,LinkedIn,replied,50
R695,2024-10-29,Phone,sent,
R695,2024-03-12,Email,no_response,
R695,2024-09-19,LinkedIn,clicked,
R696,2024-11-17,Email,opened,
R696,2024-08-09,Email,no_response,
R696,2024-03-17,Email,sent,
R696,2024-03-02,Email,declined,
R697,2024-06-05,LinkedIn,sent,
R697,2024-10-20,Email,replied,20
R697,2024-05-04,LinkedIn,opened,
R698,2024-08-16,Email,sent,
R698,2024-12-05,Email,sent,
R698,2024-06-09,Phone,sent,
R699,2024-01-29,Phone,sent,
R699,2024-04-23,Email,sent,
R699,2024-03-19,Email,replied,70
R699,2024-01-23,Email,replied,42
R699,2024-04-15,Email,replied,33
R699,2024-05-10,Email,replied,63
R699,2024-12-22,Email,replied,57
R699,2024-06-21,Email,sent,
R700,2024-09-20,LinkedIn,declined,
R700,2024-12-07,LinkedIn,declined,
R700,2024-10-11,Email,sent,
R700,2024-01-02,Email,clicked,
R700,2024-08-20,LinkedIn,sent,
R700,2024-09-07,LinkedIn,replied,65
R701,2024-11-16,Email,clicked,
R701,2024-04-17,Phone,replied,52
R701,2024-10-02,Email,sent,
R702,2024-06-28,Phone,sent,
R702,2024-07-31,Phone,replied,6
R702,2024-10-19,Phone,sent,
R702,2024-03-12,Phone,sent,
R702,2024-10-09,Email,clicked,
R702,2024-06-23,Email,no_response,
R702,2024-05-02,LinkedIn,sent,
R702,2024-08-14,Phone,sent,
R703,2024-10-27,Phone,opened,
R703,2024-03-23,Phone,opened,
R703,2024-09-09,Email,sent,
R704,2024-05-25,Email,no_response,
R704,2024-04-29,Phone,declined,
R704,2024-03-05,Email,no_response,
R704,2024-10-07,Phone,sent,
R704,2024-10-09,LinkedIn,clicked,
R705,2024-04-15,LinkedIn,replied,7
R705,2024-10-26,Email,opened,
R705,2024-04-16,LinkedIn,sent,
R705,2024-02-05,LinkedIn,replied,9
R705,2024-05-26,LinkedIn,opened,
R705,2024-09-18,Phone,no_response,
R705,2024-06-07,LinkedIn,sent,
R706,2024-09-21,Email,clicked,
R706,2024-07-20,Email,replied,61
R706,2024-06-03,Email,opened,
R706,2024-01-13,Email,sent,
R706,2024-10-23,Email,sent,
R706,2024-11-17,Email,sent,
R706,2024-03-25,LinkedIn,sent,
R706,2024-10-06,Email,scheduled,
R707,2024-09-01,Email,sent,
R707,2024-10-26,Phone,sent,
R707,2024-12-27,Phone,opened,
R707,2024-12-19,Phone,opened,
R708,2024-11-11,LinkedIn,opened,
R708,2024-01-09,Email,scheduled,
R708,2024-09-03,LinkedIn,replied,34
R708,2024-11-07,LinkedIn,sent,
R708,2024-10-04,LinkedIn,opened,
R709,2024-08-25,LinkedIn,sent,
R709,2024-07-21,Email,sent,
R709,2024-09-03,Email,opened,
R709,2024-08-22,Email,no_response,
R709,2024-03-21,Phone,sent,
R709,2024-12-21,Email,sent,
R709,2024-01-13,LinkedIn,scheduled,
R709,2024-11-22,Email,clicked,
R710,2024-01-16,Email,opened,
R710,2024-02-14,Email,declined,
R710,2024-11-16,Email,replied,35
R710,2024-05-18,Email,sent,
R711,2024-11-21,Phone,sent,
R711,2024-05-27,Phone,sent,
R711,2024-12-20,Phone,scheduled,
R711,2024-08-23,Email,sent,
R711,2024-07-09,Phone,replied,20
R711,2024-04-10,Phone,scheduled,
R711,2024-04-14,Phone,sent,
R712,2024-09-06,Email,sent,
R712,2024-04-03,Email,opened,
R712,2024-08-07,Email,sent,
R713,2024-10-24,Email,replied,58
R713,2024-12-04,Phone,sent,
R713,2024-05-12,Phone,sent,
R714,2024-12-26,Email,clicked,
R714,2024-06-03,Phone,sent,
R714,2024-01-28,Email,clicked,
R714,2024-10-08,Email,sent,
R714,2024-04-25,Email,scheduled,
R714,2024-10-31,Email,opened,
R715,2024-08-21,Email,opened,
R715,2024-01-01,LinkedIn,no_response,
R715,2024-12-13,Email,sent,
R715,2024-08-27,Phone,opened,
R715,2024-02-27,Email,opened,
R715,2024-11-30,Phone,opened,
R715,2024-07-01,Email,replied,60
R715,2024-12-02,Email,sent,
R716,2024-01-26,LinkedIn,clicked,
R716,2024-03-17,LinkedIn,sent,
R716,2024-08-04,LinkedIn,opened,
R717,2024-11-23,Email,declined,
R717,2024-11-20,LinkedIn,sent,
R717,2024-09-18,Phone,declined,
R717,2024-01-23,Email,sent,
R717,2024-08-31,Phone,opened,
R718,2024-06-06,LinkedIn,no_response,
R718,2024-07-24,LinkedIn,sent,
R718,2024-11-05,LinkedIn,replied,54
R718,2024-03-27,Email,sent,
R718,2024-09-23,Email,replied,35
R718,2024-05-13,Email,opened,
R718,2024-09-23,LinkedIn,no_response,
R719,2024-11-28,Email,replied,47
R719,2024-09-24,Email,sent,
R719,2024-02-22,Email,sent,
R719,2024-04-08,Email,no_response,
R720,2024-09-03,Email,sent,
R720,2024-02-05,Email,opened,
R720,2024-01-28,Email,replied,46
R720,2024-08-07,LinkedIn,clicked,
R720,2024-04-11,Email,sent,
R721,2024-09-19,Phone,sent,
R721,2024-09-27,Phone,sent,
R721,2024-08-11,LinkedIn,sent,
R721,2024-05-18,Phone,sent,
R721,2024-10-06,Phone,no_response,
R722,2024-10-12,Email,sent,
R722,2024-09-06,LinkedIn,replied,4
R722,2024-11-17,Email,no_response,
R722,2024-11-12,Email,replied,10
R722,2024-03-18,LinkedIn,sent,
R722,2024-10-23,Email,opened,
R722,2024-12-03,Email,sent,
R722,2024-11-02,Email,sent,
R723,2024-12-16,Phone,opened,
R723,2024-01-13,Phone,no_response,
R723,2024-12-11,Phone,sent,
R723,2024-03-22,Phone,sent,
R723,2024-01-09,Phone,sent,
R723,2024-07-31,Phone,no_response,
R724,2024-02-17,LinkedIn,replied,40
R724,2024-02-18,Email,sent,
R724,2024-11-04,Phone,sent,
R724,2024-02-09,Email,replied,55
R725,2024-12-28,Email,sent,
R725,2024-10-06,Email,scheduled,
R725,2024-08-13,Email,sent,
R725,2024-04-17,Phone,sent,
R725,2024-09-01,Email,opened,
R726,2024-09-11,Email,declined,
R726,2024-02-02,Phone,sent,
R726,2024-01-23,LinkedIn,sent,
R726,2024-11-28,Phone,sent,
R726,2024-02-23,LinkedIn,opened,
R727,2024-11-04,Phone,replied,40
R727,2024-02-18,Email,replied,23
R727,2024-03-18,Phone,sent,
R727,2024-12-01,Email,replied,15
R727,2024-12-23,Email,sent,
R728,2024-05-01,Email,sent,
R728,2024-12-24,LinkedIn,declined,
R728,2024-03-30,LinkedIn,sent,
R729,2024-12-11,Phone,sent,
R729,2024-07-11,Phone,sent,
R729,2024-08-31,Phone,scheduled,
R729,2024-05-28,Phone,opened,
R729,2024-05-25,Phone,sent,
R730,2024-11-11,Phone,no_response,
R730,2024-05-20,Email,declined,
R730,2024-10-12,Phone,declined,
R730,2024-12-04,LinkedIn,opened,
R730,2024-04-20,Email,sent,
R731,2024-04-17,Phone,sent,
R731,2024-10-07,Email,declined,
R731,2024-02-19,LinkedIn,declined,
R731,2024-01-14,LinkedIn,replied,5
R731,2024-05-13,Phone,sent,
R732,2024-03-16,Email,sent,
R732,2024-03-24,LinkedIn,sent,
R732,2024-12-08,Email,sent,
R732,2024-06-06,Email,opened,
R732,2024-10-12,Phone,replied,40
R732,2024-11-09,LinkedIn,opened,
R732,2024-04-03,LinkedIn,opened,
R732,2024-10-23,LinkedIn,clicked,
R733,2024-04-03,Phone,sent,
R733,2024-02-26,Email,no_response,
R733,2024-06-12,LinkedIn,clicked,
R733,2024-11-15,Email,sent,
R733,2024-04-07,Email,opened,
R733,2024-01-16,Email,opened,
R733,2024-12-09,Email,sent,
R733,2024-03-18,Email,sent,
R734,2024-12-11,Email,opened,
R734,2024-03-12,Email,sent,
R734,2024-09-26,Email,sent,
R735,2024-10-13,Email,clicked,
R735,2024-03-06,LinkedIn,opened,
R735,2024-03-08,Email,declined,
R735,2024-07-11,Email,replied,18
R735,2024-02-24,Email,declined,
R735,2024-06-16,Email,clicked,
R735,2024-01-25,Email,replied,21
R736,2024-05-10,LinkedIn,opened,
R736,2024-11-20,Email,sent,
R736,2024-04-11,Email,sent,
R736,2024-10-08,Email,scheduled,
R737,2024-10-22,Email,scheduled,
R737,2024-10-20,LinkedIn,replied,3
R737,2024-09-19,LinkedIn,opened,
R737,2024-04-29,Phone,replied,46
R737,2024-08-18,LinkedIn,sent,
R737,2024-10-17,LinkedIn,opened,
R738,2024-06-09,Email,replied,53
R738,2024-06-09,Email,sent,
R738,2024-03-18,Phone,sent,
R738,2024-02-07,Email,sent,
R739,2024-01-28,LinkedIn,replied,20
